"","player_api_id","player_name","overall_rating","gk_rating","num_of_appearances","num_of_leagues"
"1",505942,"Aaron Appindangoye",67,43,5,1
"2",155782,"Aaron Cresswell",74,121,75,1
"3",162549,"Aaron Doran",71,125,90,1
"4",30572,"Aaron Galindo",75,111,7,1
"5",23780,"Aaron Hughes",78,129,162,1
"6",27316,"Aaron Hunt",79,132,155,1
"7",564793,"Aaron Kuhl",61,64,4,1
"8",30895,"Aaron Lennon",84,146,179,1
"9",528212,"Aaron Lennox",48,237,1,1
"10",101042,"Aaron Meijers",69,54,157,1
"11",23889,"Aaron Mokoena",75,154,22,1
"12",231592,"Aaron Mooy",75,54,6,1
"13",163222,"Aaron Muirhead",63,38,16,1
"14",40719,"Aaron Niguez",71,129,21,1
"15",40719,"Aaron Niguez",71,129,21,2
"16",75489,"Aaron Ramsey",83,150,116,1
"17",597948,"Aaron Splaine",55,55,2,1
"18",161644,"Aaron Taylor-Sinclair",65,49,35,1
"19",23499,"Aaron Wilbraham",67,163,1,1
"20",120919,"Aatif Chahechouhe",77,50,1,1
"21",46447,"Abasse Ba",68,111,11,1
"22",167027,"Abdelaziz Barrada",76,47,72,2
"23",167027,"Abdelaziz Barrada",76,47,72,1
"24",245653,"Abdelfettah Boukhriss",64,51,1,1
"25",128456,"Abdelhamid El Kaoutari",73,118,142,1
"26",128456,"Abdelhamid El Kaoutari",73,118,142,2
"27",42664,"Abdelkader Ghezzal",73,122,86,1
"28",42664,"Abdelkader Ghezzal",73,122,86,2
"29",425950,"Abdellah Zoubir",59,62,1,1
"30",38423,"Abdelmajid Oulmers",70,129,23,NA
"31",3264,"Abdelmalek Cherrad",62,98,1,1
"32",467485,"Abdelmalek El Hasnaoui",63,52,3,1
"33",306735,"Abdelouahed Chakhsi",56,46,68,1
"34",41659,"Abderrazak Jadid",71,133,18,1
"35",41659,"Abderrazak Jadid",71,133,18,2
"36",31684,"Abdeslam Ouaddou",NA,NA,34,1
"37",32637,"Abdessalam Benjelloun",72,102,8,1
"38",32637,"Abdessalam Benjelloun",72,102,8,2
"39",563215,"Abdou Diallo",66,41,20,1
"40",41093,"Abdou Traore",71,128,36,1
"41",564712,"Abdoul Ba",64,60,1,1
"42",67334,"Abdoul Karim Yoda",72,127,35,1
"43",67334,"Abdoul Karim Yoda",72,127,35,2
"44",173955,"Abdoul Razzagui Camara",72,124,26,1
"45",39562,"Abdoulay Konko",79,138,127,2
"46",39562,"Abdoulay Konko",79,138,127,1
"47",191784,"Abdoulaye Ba",73,65,57,2
"48",191784,"Abdoulaye Ba",73,65,57,1
"49",210400,"Abdoulaye Bamba",69,50,19,1
"50",201915,"Abdoulaye Diaby",73,50,20,1
"51",194479,"Abdoulaye Diallo Sadio,22",74,57,39,1
"52",189181,"Abdoulaye Diallo",69,341,9,1
"53",352887,"Abdoulaye Doucoure",73,68,59,2
"54",352887,"Abdoulaye Doucoure",73,68,59,1
"55",40005,"Abdoulaye Faye",76,152,81,1
"56",409003,"Abdoulaye Keita",60,54,1,1
"57",37280,"Abdoulaye Meite",79,135,42,2
"58",439366,"Abdoulaye Toure",64,48,1,NA
"59",148827,"Abdoulwahid Sissoko",69,49,30,1
"60",148827,"Abdoulwahid Sissoko",69,49,30,2
"61",173011,"Abdourahman Dampha",63,132,17,1
"62",419681,"Abdul Aziz Tetteh",67,60,13,1
"63",196947,"Abdul Majeed Waris",74,125,36,1
"64",89405,"Abdul Osman",66,131,59,1
"65",324910,"Abdul Rahman Baba",78,50,56,2
"66",324910,"Abdul Rahman Baba",78,50,56,1
"67",67952,"Abdul-Yakinu Iddi",66,121,22,1
"68",31012,"Abdulkader Keita",82,86,12,1
"69",176301,"Abdulla Fatadi",57,60,7,1
"70",307227,"Abdullah Al Hafith",65,54,3,1
"71",176302,"Abdullah Omar",62,121,29,1
"72",525595,"Abdullahi Shehu",71,65,15,1
"73",24385,"Abel Aguilar",77,142,110,3
"74",24385,"Abel Aguilar",77,142,110,1
"75",24385,"Abel Aguilar",77,142,110,2
"76",29904,"Abel Gomez",NA,NA,30,1
"77",105548,"Abel Hernandez",78,99,57,2
"78",172875,"Abel Issa Camara",69,45,27,1
"79",302985,"Abel Khaled",61,63,1,1
"80",240556,"Abel Tamata",69,40,44,1
"81",40938,"Abel",73,143,35,1
"82",37422,"Abella Perez Damia",74,141,119,1
"83",114503,"Abiola Dauda",69,118,22,1
"84",114503,"Abiola Dauda",69,118,22,2
"85",27277,"Abou Diaby",79,139,53,1
"86",27277,"Abou Diaby",79,139,53,2
"87",181344,"Aboubacar Tandia",62,113,3,1
"88",581141,"Aboubakar Kamara",61,50,1,1
"89",80592,"Aboubakar Oumarou",68,50,16,1
"90",165706,"Abraham Gonzalez",73,126,36,1
"91",210453,"Abraham Guie Gneki",70,44,11,1
"92",210453,"Abraham Guie Gneki",70,44,11,2
"93",208635,"Abraham Kudemor",65,56,6,1
"94",213695,"Abraham Minero",73,51,61,1
"95",33715,"Abraham Paz Cruz",75,148,27,1
"96",41489,"Achille Coser",61,308,1,1
"97",25571,"Achille Emana",79,144,26,1
"98",660145,"Achille Vaarnold",62,47,1,1
"99",45960,"Achmed Ahahaoui",67,126,48,1
"100",293235,"Achraf Lazaar",73,53,52,1
"101",34487,"Aco Stojkov",60,120,22,1
"102",26331,"Adailton",75,118,66,1
"103",41749,"Adailton",73,141,35,1
"104",495841,"Adalberto Penaranda",72,47,17,1
"105",519835,"Adam Armstrong",67,55,1,NA
"106",68840,"Adam Banas",66,45,98,1
"107",27534,"Adam Bodzek",72,133,27,1
"108",157303,"Adam Bogdan",73,364,25,1
"109",563198,"Adam Brown",52,57,1,1
"110",557396,"Adam Buksa",62,50,4,1
"111",365666,"Adam Campbell",62,58,4,1
"112",180197,"Adam Collin",66,323,3,1
"113",310346,"Adam Cummins",59,45,17,1
"114",68962,"Adam Danch",68,56,128,1
"115",429870,"Adam Deja",62,56,39,1
"116",23133,"Adam Drury",72,125,12,1
"117",420209,"Adam Drury",57,53,7,1
"118",308280,"Adam Duda",60,51,7,NA
"119",361712,"Adam Dzwigala",60,56,10,1
"120",38617,"Adam Federici",73,371,27,1
"121",173993,"Adam Fraczczak",68,50,66,1
"122",277313,"Adam Gyurcso",69,46,8,1
"123",40568,"Adam Hammill",73,128,7,1
"124",281079,"Adam Henley",67,52,1,1
"125",89240,"Adam Hlousek",72,133,72,1
"126",89240,"Adam Hlousek",72,133,72,2
"127",24159,"Adam Johnson",NA,NA,131,1
"128",414208,"Adam King",57,55,1,1
"129",43317,"Adam Kokoszka",67,134,86,1
"130",37234,"Adam Lallana",80,131,90,1
"131",24952,"Adam Le Fondre",73,96,9,1
"132",209372,"Adam Maher",78,48,98,1
"133",69518,"Adam Marciniak",62,52,76,1
"134",478447,"Adam Marusic",69,44,30,1
"135",500502,"Adam Masina",73,54,30,1
"136",170593,"Adam Matthews",74,133,84,1
"137",185336,"Adam Matuschyk",72,120,21,1
"138",69249,"Adam Mojta",66,58,50,1
"139",407308,"Adam Morgan",64,51,1,NA
"140",12245,"Adam Nemec",70,121,6,1
"141",12245,"Adam Nemec",70,121,6,2
"142",684978,"Adam Ounas",69,41,13,1
"143",306507,"Adam Pazio",64,63,43,1
"144",73078,"Adam Pinter",72,54,22,1
"145",31916,"Adam Rooney",NA,NA,111,1
"146",555649,"Adam Ryczkowski",56,49,3,1
"147",158861,"Adam Sarota",68,139,17,1
"148",160447,"Adam Smith",70,47,11,1
"149",36774,"Adam Szalai",77,117,94,1
"150",243068,"Adam Taggart",68,65,3,1
"151",71359,"Adam Vass",68,133,6,1
"152",495942,"Adam Waszkiewicz",52,48,14,1
"153",287224,"Adama Ba",66,53,3,1
"154",26136,"Adama Coulibaly",78,129,109,1
"155",164360,"Adama Francois",67,125,43,1
"156",357881,"Adama Soumaoro",68,54,21,1
"157",181211,"Adama Traore",75,133,38,2
"158",181211,"Adama Traore",75,133,38,1
"159",533212,"Adama Traore",68,50,5,1
"160",103866,"Adamo Coulibaly",73,42,21,1
"161",47394,"Adel Taarabt",80,135,46,1
"162",47394,"Adel Taarabt",80,135,46,2
"163",155738,"Adem Ljajic",81,137,85,1
"164",361710,"Aderlan Santos",80,56,82,1
"165",361710,"Aderlan Santos",80,56,82,2
"166",568920,"Aderlan",67,53,30,1
"167",45816,"Adil Auassar",66,126,91,1
"168",37249,"Adil Chihi",NA,NA,23,1
"169",40012,"Adil Hermach",NA,NA,54,1
"170",77741,"Adil Rami",84,136,224,1
"171",77741,"Adil Rami",84,136,224,3
"172",38612,"Adil Ramzi",NA,NA,25,1
"173",164115,"Adilson",68,60,8,1
"174",276701,"Adis Jahovic",70,56,5,1
"175",131409,"Adlene Guedioura",71,131,21,1
"176",116788,"Admir Aganovic",61,55,11,NA
"177",132844,"Admir Mehmedi",77,108,112,1
"178",132844,"Admir Mehmedi",77,108,112,2
"179",45815,"Adnan Alisic",61,45,3,1
"180",39875,"Adnan Custovic",69,134,31,1
"181",449241,"Adnan Januzaj",75,55,12,1
"182",43049,"Adnan Mravac",68,123,37,1
"183",261599,"Adnane Tighadouini",74,48,38,1
"184",261599,"Adnane Tighadouini",74,48,38,2
"185",154950,"Adrian Basta",65,62,39,1
"186",182107,"Adrian Blad",62,102,6,1
"187",121643,"Adrian Chomiuk",52,101,17,1
"188",102572,"Adrian Colunga",76,121,101,1
"189",43348,"Adrian Cristea",65,47,2,1
"190",113604,"Adrian Daniel Calello",61,56,6,1
"191",482331,"Adrian Embarba",73,50,27,1
"192",40501,"Adrian Gonzalez",73,137,124,1
"193",178574,"Adrian Gunino",69,144,50,2
"194",178574,"Adrian Gunino",69,144,50,1
"195",78537,"Adrian Klepczynski",62,53,70,1
"196",45744,"Adrian Lopez",81,126,133,1
"197",45744,"Adrian Lopez",81,126,133,2
"198",23358,"Adrian Mariappa",73,119,63,1
"199",571685,"Adrian Marin",72,53,7,1
"200",105526,"Adrian Mrowiec",64,133,61,1
"201",105526,"Adrian Mrowiec",64,133,61,2
"202",39311,"Adrian Mutu",85,100,104,2
"203",39311,"Adrian Mutu",85,100,104,1
"204",112976,"Adrian Nikci",68,128,37,1
"205",112976,"Adrian Nikci",68,128,37,2
"206",116881,"Adrian Paluchowski",61,117,5,NA
"207",239253,"Adrian Rakowski",63,41,18,1
"208",50345,"Adrian Ramos",79,102,81,1
"209",323385,"Adrian Ricardo Centurion",74,39,3,1
"210",42431,"Adrian Ricchiuti",75,148,33,1
"211",183482,"Adrian Sardinero Corpa",66,114,1,1
"212",168047,"Adrian Stoian",72,141,4,1
"213",114790,"Adrian Winter",66,121,90,1
"214",169756,"Adrian",78,388,121,2
"215",167648,"Adriano De Pierro",59,130,16,1
"216",280969,"Adriano Facchini",72,363,59,1
"217",39190,"Adriano Ferreira Pinto",75,145,48,1
"218",172172,"Adriano Jose de Lara",65,41,1,1
"219",39199,"Adriano Pereira da Silva",69,126,61,1
"220",38122,"Adriano Russo",68,50,9,1
"221",121923,"Adriano",69,125,1,1
"222",30690,"Adriano",89,118,11,1
"223",33992,"Adriano",79,147,120,1
"224",41109,"Adriano",NA,NA,8,1
"225",171737,"Adrien Goni",63,132,1,1
"226",447107,"Adrien Hunou",65,44,1,1
"227",352879,"Adrien Rabiot",77,52,45,1
"228",557353,"Adrien Rawyler",50,36,1,1
"229",188413,"Adrien Regattin",77,123,47,1
"230",40930,"Adrien Silva",80,106,119,1
"231",317062,"Adrien Thomasson",73,60,36,1
"232",242719,"Adrien Trebel",74,61,38,1
"233",242719,"Adrien Trebel",74,61,38,2
"234",263276,"Adryan",73,43,21,2
"235",263276,"Adryan",73,43,21,1
"236",35608,"Afonso Alves,24",84,130,18,1
"237",361711,"Afonso",74,52,43,1
"238",213366,"Afriyie Acquah",74,39,73,1
"239",441441,"Ager Aketxe",74,64,3,1
"240",118883,"Agim Ibraimi",74,54,6,1
"241",119305,"Agon Mehmeti",67,108,15,1
"242",256728,"Agustin Vuletich",65,56,1,1
"243",45872,"Ahmed Ammi",66,137,60,1
"244",41399,"Ahmed Apimah Barusso",71,137,1,1
"245",513810,"Ahmed El Messaoudi",65,45,15,1
"246",111930,"Ahmed El Mohamady",77,47,86,1
"247",561140,"Ahmed Hamoudi",66,54,1,1
"248",403003,"Ahmed Hassan Koka",76,62,66,1
"249",297556,"Ahmed Hegazy",66,51,1,1
"250",41182,"Ahmed Kantari",72,136,101,1
"251",120917,"Ahmed Kashi",70,121,8,1
"252",232103,"Ahmed Musa",76,61,28,1
"253",174597,"Ahmed Saied Okka",65,55,19,1
"254",174600,"Ahmed Samir Farag",64,53,6,1
"255",148953,"Ahmed Soukouna",53,101,1,1
"256",441166,"Ahmet Ozcan",50,53,1,1
"257",410141,"Aidan Connolly",61,63,4,1
"258",582500,"Aidan Nesbitt",53,56,3,1
"259",199829,"Aiden Chippendale",56,138,1,1
"260",32448,"Aiden McGeady",83,143,70,1
"261",32448,"Aiden McGeady",83,143,70,2
"262",34319,"Aimo Stefano Diana",79,114,36,2
"263",34319,"Aimo Stefano Diana",79,114,36,1
"264",213737,"Airam Cabrera",65,118,20,1
"265",133535,"Airton",76,149,7,1
"266",128843,"Aislan",67,125,10,1
"267",715642,"Aissa Laidouni",59,61,1,1
"268",210683,"Aissa Mandi",79,64,120,1
"269",185301,"Aitor Nunez",67,128,4,1
"270",33993,"Aitor Ocio",77,138,34,1
"271",24160,"Aiyegbeni Yakubu",84,134,31,1
"272",243127,"Akaki Gogia",69,58,3,1
"273",20771,"Akihiro Ienaga",74,57,3,1
"274",244128,"Akoete Eninful",59,56,3,1
"275",23163,"Akos Buzsaky",NA,NA,8,1
"276",31255,"Akpo Sodje",69,130,11,1
"277",127255,"Akwetey Mensah",60,54,6,1
"278",33451,"Alaeddine Yahia",72,125,107,1
"279",26085,"Alain Cantareil",68,124,3,1
"280",34268,"Alain Nef",71,131,166,2
"281",34268,"Alain Nef",71,131,166,1
"282",182847,"Alain Pierre Mendy",58,57,1,1
"283",36785,"Alain Rochat",72,127,103,1
"284",67393,"Alain Schultz",64,87,20,1
"285",34417,"Alain Traore",76,103,58,1
"286",95220,"Alain Wiss",63,117,100,1
"287",32693,"Alan Combe",68,337,37,1
"288",32547,"Alan Gow",NA,NA,11,1
"289",37085,"Alan Haydock",64,149,6,NA
"290",267728,"Alan Henrique",71,54,3,1
"291",32870,"Alan Hutton",79,145,135,2
"292",32870,"Alan Hutton",79,145,135,1
"293",92935,"Alan Kardec",76,123,7,1
"294",14100,"Alan Mannus",69,341,78,1
"295",32845,"Alan Martin",60,312,1,NA
"296",23081,"Alan Maybury",66,143,74,1
"297",24024,"Alan O'Brien",69,138,6,1
"298",667963,"Alan Schons",70,45,3,1
"299",30248,"Alan Smith",80,140,6,1
"300",23881,"Alan Tate",69,118,4,1
"301",312585,"Alan Uryga",61,60,53,1
"302",25926,"Alan",79,137,156,1
"303",441173,"Alassane Diallo",62,57,1,1
"304",294859,"Alassane Plea",75,69,42,1
"305",289250,"Alassane Tambe",66,105,19,1
"306",289250,"Alassane Tambe",66,105,19,2
"307",160220,"Alassane Toure",67,63,16,1
"308",121488,"Alban Joinel",61,312,1,1
"309",698273,"Alban Lafont",70,355,24,1
"310",94883,"Alban Meha",74,61,7,1
"311",177689,"Alban Pnishi",63,58,20,1
"312",37503,"Albano Benjamin Bizzarri",80,402,108,1
"313",41173,"Albert Baning",68,132,6,1
"314",35831,"Albert Bunjaku",74,117,50,1
"315",35831,"Albert Bunjaku",74,117,50,2
"316",45605,"Albert Crusat",NA,NA,81,1
"317",45605,"Albert Crusat",NA,NA,81,2
"318",37483,"Albert Meyong Ze",79,135,57,1
"319",396912,"Albert Rafetraniaina",62,66,11,1
"320",37920,"Albert Riera",82,147,33,1
"321",484858,"Albert Rusnak",74,53,36,1
"322",36066,"Albert Streit",81,132,4,1
"323",27694,"Alberto Aquilani",83,155,117,2
"324",27694,"Alberto Aquilani",83,155,117,3
"325",27694,"Alberto Aquilani",83,155,117,1
"326",107929,"Alberto Botia",77,137,133,1
"327",299879,"Alberto Brignoli",68,334,1,1
"328",41168,"Alberto Bueno",NA,NA,88,1
"329",38395,"Alberto Cifuentes",71,354,15,1
"330",47565,"Alberto De la Bella",78,134,130,1
"331",39425,"Alberto Fontana",77,384,2,1
"332",30143,"Alberto Frison,18",74,362,18,1
"333",102394,"Alberto Garcia",70,352,6,1
"334",30881,"Alberto Gilardino",85,117,224,1
"335",42460,"Alberto Giuliatto",64,130,21,1
"336",575364,"Alberto Grassi",70,49,15,1
"337",543020,"Alberto Guitian",68,119,1,NA
"338",37451,"Alberto Lopo",80,139,169,1
"339",32763,"Alberto Luque,21",79,141,13,1
"340",39743,"Alberto Maria Fontana",NA,NA,6,1
"341",314605,"Alberto Moreno",79,54,90,2
"342",314605,"Alberto Moreno",79,54,90,1
"343",109121,"Alberto Paloschi",77,106,132,1
"344",109121,"Alberto Paloschi",77,106,132,2
"345",39302,"Alberto Pelagotti",67,336,3,1
"346",231977,"Alberto Perea",69,37,3,1
"347",74028,"Alberto Pomini",67,326,6,1
"348",42121,"Alberto Regazzoni",NA,NA,72,1
"349",2790,"Alberto Rey",73,144,50,1
"350",30273,"Alberto Rivera",75,154,49,1
"351",88521,"Alberto Rodriguez",78,123,82,1
"352",38576,"Alberto Zapater",75,149,35,1
"353",38576,"Alberto Zapater",75,149,35,2
"354",527104,"Albian Ajeti",64,56,1,1
"355",26401,"Albin Ebondo",73,143,75,1
"356",71768,"Albin Ekdal",75,130,126,2
"357",71768,"Albin Ekdal",75,130,126,1
"358",493418,"Albion Avdijaj",54,46,6,1
"359",281864,"Aldair",69,51,7,1
"360",661509,"Aldin Turkes",54,56,1,1
"361",93343,"Aldo Angoula",70,55,73,1
"362",664961,"Aldo Kalulu",66,46,1,1
"363",33759,"Aldo Pedro Duscher",NA,NA,38,1
"364",39345,"Aleandro Rosi",73,139,116,1
"365",467052,"Alec Luyckx",57,43,1,1
"366",450292,"Alef",68,48,1,1
"367",189192,"Aleix Vidal",79,47,50,1
"368",38131,"Alejandro Alfaro",NA,NA,59,1
"369",26120,"Alejandro Alonso",74,142,41,1
"370",191906,"Alejandro Arribas",78,111,141,1
"371",169217,"Alejandro Bedoya",75,125,60,2
"372",169217,"Alejandro Bedoya",75,125,60,1
"373",151079,"Alejandro Bergantinos",74,128,76,1
"374",45220,"Alejandro Daro Gomez",79,46,140,1
"375",10348,"Alejandro Dominguez",78,150,37,1
"376",97657,"Alejandro Faurlin",75,162,27,1
"377",97657,"Alejandro Faurlin",75,162,27,2
"378",303484,"Alejandro Galvez",76,46,89,2
"379",303484,"Alejandro Galvez",76,46,89,1
"380",168569,"Alejandro Gonzalez",73,45,17,1
"381",288406,"Alejandro Grimaldo Garcia",70,50,1,1
"382",187150,"Alejandro Martinuccio",75,50,1,1
"383",282470,"Alejandro Pozuelo",72,50,21,2
"384",282470,"Alejandro Pozuelo",72,50,21,1
"385",282470,"Alejandro Pozuelo",72,50,21,3
"386",302911,"Aleksandar Bjelica",65,60,6,1
"387",302911,"Aleksandar Bjelica",65,60,6,2
"388",364496,"Aleksandar Cavric",68,57,1,1
"389",522571,"Aleksandar Damcevski",64,50,4,1
"390",167094,"Aleksandar Ignjovski",73,128,57,1
"391",16351,"Aleksandar Kolarov",79,154,147,2
"392",16351,"Aleksandar Kolarov",79,154,147,1
"393",426005,"Aleksandar Kovacevic",63,57,4,1
"394",37515,"Aleksandar Lukovic",NA,NA,51,1
"395",155739,"Aleksandar Miljkovic",70,47,5,1
"396",34067,"Aleksandar Mitreski",71,130,7,1
"397",351860,"Aleksandar Mitrovic",76,53,24,2
"398",280638,"Aleksandar Pantic",73,52,36,1
"399",164519,"Aleksandar Pesic",73,60,17,1
"400",124144,"Aleksandar Prijovic",71,124,31,1
"401",124144,"Aleksandar Prijovic",71,124,31,2
"402",26680,"Aleksandar Rankovic",65,130,6,1
"403",278866,"Aleksandar Stevanovic",65,50,1,1
"404",69018,"Aleksandar Todorovski",65,62,61,1
"405",156534,"Aleksandar Tonev",67,51,50,1
"406",156534,"Aleksandar Tonev",67,51,50,3
"407",156534,"Aleksandar Tonev",67,51,50,2
"408",208852,"Aleksandar Trajkovski",68,60,54,1
"409",208852,"Aleksandar Trajkovski",68,60,54,2
"410",27476,"Aleksandar Vasoski",77,130,13,1
"411",306158,"Aleksander Jagiello",61,45,4,1
"412",68839,"Aleksander Kwiek",67,137,103,1
"413",3441,"Aleksander Radosavljevic",71,138,63,1
"414",22822,"Aleksander Seliga",67,338,32,1
"415",26169,"Aleksandr Hleb",84,163,41,1
"416",26169,"Aleksandr Hleb",84,163,41,2
"417",89828,"Aleksandrs Fertovs",61,50,22,1
"418",31191,"Aleksei Kangaskolkka",62,49,1,1
"419",395154,"Alen Halilovic",77,60,23,1
"420",173913,"Alen Melunovic",57,113,3,1
"421",191081,"Alen Stevanovic",74,147,6,1
"422",39145,"Alesandro Cordaro",69,146,104,1
"423",39763,"Alessandro Agostini",74,133,176,1
"424",39470,"Alessandro Bernardini",71,129,11,1
"425",39762,"Alessandro Budel",80,171,1,1
"426",74452,"Alessandro Carrozza",72,54,1,1
"427",197848,"Alessandro Cerigioni",65,54,7,1
"428",41424,"Alessandro Ciarrocchi",60,106,34,1
"429",154238,"Alessandro Crescenzi",65,50,7,1
"430",561819,"Alessandro Damen",64,321,11,1
"431",30727,"Alessandro Del Piero",87,156,69,1
"432",41475,"Alessandro Diamanti",83,148,133,1
"433",41475,"Alessandro Diamanti",83,148,133,2
"434",264842,"Alessandro Florenzi",79,48,85,1
"435",42443,"Alessandro Frara",68,89,13,1
"436",24504,"Alessandro Gamberini",84,145,154,1
"437",41816,"Alessandro Gazzi",77,142,159,1
"438",27606,"Alessandro Grandoni",81,159,1,1
"439",182843,"Alessandro Iacobucci",67,334,5,1
"440",7683,"Alessandro Iandoli",66,49,48,1
"441",73047,"Alessandro Lambrughi",67,111,1,1
"442",215725,"Alessandro Longhi",69,48,47,1
"443",27679,"Alessandro Lucarelli",75,151,189,1
"444",11747,"Alessandro Mangiarrati",60,120,52,1
"445",41411,"Alessandro Matri",81,120,148,1
"446",30723,"Alessandro Nesta",91,138,64,1
"447",41729,"Alessandro Parisi",78,154,28,1
"448",620524,"Alessandro Piu",63,50,1,1
"449",39314,"Alessandro Potenza",75,149,53,1
"450",167369,"Alessandro Riedle",64,133,2,1
"451",31304,"Alessandro Rosina",79,148,54,1
"452",461357,"Alessandro Schoepf",72,53,5,1
"453",42652,"Alessandro Sgrigna",72,114,4,1
"454",41269,"Alessio Cerci",82,116,111,1
"455",282706,"Alessio Cragno",70,338,7,1
"456",602306,"Alessio Da Cruz",63,66,1,NA
"457",39197,"Alessio Manzoni",62,126,1,1
"458",362195,"Alessio Romagnoli",76,52,68,1
"459",41762,"Alessio Scarpi",75,385,9,1
"460",42482,"Alessio Sestu",73,143,15,1
"461",24469,"Alex Baptiste",72,114,10,1
"462",35480,"Alex Bruce",68,136,34,1
"463",363343,"Alex Bruno",65,50,15,NA
"464",80566,"Alex Bruno",71,135,1,1
"465",39204,"Alex Calderoni",73,377,4,1
"466",306062,"Alex Cooper",60,54,8,1
"467",213500,"Alex Fernandez",74,64,3,1
"468",447488,"Alex Ferrari",67,50,12,1
"469",265618,"Alex Goncalves",70,50,8,1
"470",396888,"Alex Harris",62,53,12,1
"471",430433,"Alex Henshall",60,47,1,NA
"472",604785,"Alex Iwobi",69,58,4,1
"473",282274,"Alex Kacaniklic",73,118,22,1
"474",470416,"Alex Kakuba",63,53,8,1
"475",33913,"Alex Keddie",59,57,35,1
"476",205034,"Alex Lopez",76,48,41,1
"477",155122,"Alex MacDonald",62,103,3,1
"478",39566,"Alex Manninger",77,389,59,2
"479",264293,"Alex Martinez",72,67,12,1
"480",119079,"Alex McCarthy",75,368,11,1
"481",282689,"Alex Menendez",70,48,11,1
"482",32924,"Alex Neil",69,135,59,1
"483",196386,"Alex Oxlade-Chamberlain",79,49,24,1
"484",49709,"Alex Pearce",72,118,12,1
"485",213493,"Alex Perez",63,59,1,1
"486",41136,"Alex Pinardi",71,150,3,1
"487",408994,"Alex Portillo",54,52,1,1
"488",157865,"Alex Sandro",82,136,98,1
"489",157865,"Alex Sandro",82,136,98,2
"490",262753,"Alex Schalk",67,50,48,1
"491",262753,"Alex Schalk",67,50,48,2
"492",34650,"Alex Silva",77,122,11,1
"493",478988,"Alex Soares",71,47,40,1
"494",23678,"Alex Song",NA,NA,131,1
"495",23678,"Alex Song",NA,NA,131,2
"496",428672,"Alex Telles",77,58,18,1
"497",41975,"Alex Valentini",66,326,11,1
"498",41766,"Alex Von Schwedler",65,50,1,NA
"499",150396,"Alex",NA,NA,11,1
"500",163838,"Alex",NA,NA,16,1
"501",26564,"Alex",87,130,159,3
"502",26564,"Alex",87,130,159,1
"503",186923,"Alexander Bannink",65,136,7,1
"504",27306,"Alexander Baumjohann",NA,NA,34,1
"505",118434,"Alexander Buettner",75,130,64,1
"506",118434,"Alexander Buettner",75,130,64,3
"507",27535,"Alexander Bugera",69,139,31,1
"508",317565,"Alexander Corryn",64,51,2,1
"509",422127,"Alexander Cristovao",61,49,1,1
"510",407765,"Alexander Djiku",60,48,21,1
"511",128106,"Alexander Dragovic",78,120,76,1
"512",147735,"Alexander Esswein",75,56,76,1
"513",31672,"Alexander Farnerud",75,130,86,2
"514",31672,"Alexander Farnerud",75,130,86,1
"515",438780,"Alexander Fransson",69,49,7,1
"516",34102,"Alexander Frei",81,112,115,2
"517",34102,"Alexander Frei",81,112,115,1
"518",71764,"Alexander Gerndt",72,113,76,1
"519",71764,"Alexander Gerndt",72,113,76,2
"520",190525,"Alexander Gonzalez",66,55,41,1
"521",459000,"Alexander Hack",65,32,6,1
"522",38206,"Alexander Iashvili",75,128,13,1
"523",27297,"Alexander Laas",71,148,1,1
"524",34420,"Alexander Madlung",76,139,66,1
"525",40295,"Alexander Mathisen",66,117,1,1
"526",27478,"Alexander Meier",79,154,135,1
"527",192504,"Alexander Merkel",75,50,19,1
"528",192504,"Alexander Merkel",75,50,19,2
"529",169569,"Alexander Milosevic",72,51,9,1
"530",181333,"Alexander Ring",72,40,1,1
"531",203755,"Alexander Scholz",74,48,43,1
"532",248437,"Alexander Schwolow",69,343,1,1
"533",440330,"Alexander Soerloth",65,58,6,1
"534",71524,"Alexander Stephan",65,323,11,1
"535",40100,"Alexander Tettey",NA,NA,78,2
"536",40100,"Alexander Tettey",NA,NA,78,1
"537",3517,"Alexandr Kerzhakov",NA,NA,17,1
"538",25824,"Alexandre Alphonse",NA,NA,55,1
"539",25824,"Alexandre Alphonse",NA,NA,55,2
"540",750584,"Alexandre Azevedo",58,54,1,1
"541",155075,"Alexandre Barthe",65,57,10,1
"542",24122,"Alexandre Bonnet",69,143,4,1
"543",265727,"Alexandre Coeff",71,109,27,1
"544",93996,"Alexandre Cuvillier",71,132,35,1
"545",39749,"Alexandre D'Acol",64,47,3,1
"546",21657,"Alexandre Di Gregorio",59,116,6,1
"547",33840,"Alexandre Geijo",NA,NA,23,2
"548",33840,"Alexandre Geijo",NA,NA,23,1
"549",3140,"Alexandre Hauw",69,136,35,1
"550",169193,"Alexandre Lacazette",84,121,143,1
"551",210387,"Alexandre Letellier",69,338,17,1
"552",26213,"Alexandre Licata",NA,NA,11,1
"553",560900,"Alexandre Mendy",66,67,1,1
"554",114021,"Alexandre Pasche",62,110,21,1
"555",46554,"Alexandre Pato",85,128,62,1
"556",34055,"Alexandre Quennoz",63,128,4,NA
"557",46342,"Alexandre Raineau",69,115,41,1
"558",571296,"Alexandre Silva",69,65,3,1
"559",42321,"Alexandros Tziolis",72,151,25,2
"560",42321,"Alexandros Tziolis",72,151,25,3
"561",42321,"Alexandros Tziolis",72,151,25,1
"562",42306,"Alexandros Tzorvas",76,376,12,1
